등번호,위도값,경도값
성내3동281,37.5300555,127.1345171
성내3동282,37.5299756,127.1346877
성내2동529,37.5347299,127.1317702
성내2동530,37.5348192,127.1316673
성내2동531,37.5347098,127.1314989
성내2동532,37.534917,127.1314851
성내2동533,37.5350172,127.1316311
성내2동534,37.5351599,127.1314371
성내2동535,37.5352784,127.1316167
성내2동536,37.5352074,127.1317647
성내2동537,37.53511,127.1320034
성내2동538,37.5351931,127.132274
성내2동539,37.5354191,127.1323732
성내2동540,37.5348439,127.1325722
성내2동541,37.5349315,127.1322318
성내2동542,37.5350891,127.1319327
성내2동543,37.5347418,127.1321661
성내2동544,37.5345525,127.1321569
성내2동545,37.5342987,127.1319562
성내2동546,37.5339825,127.1318354
성내2동547,37.53374,127.1319514
성내2동548,37.5338014,127.1317244
성내2동549,37.5335573,127.131614
성내2동550,37.5332049,127.131471
성내2동551,37.5328976,127.1313501
성내2동552,37.5327003,127.1314769
성내2동553,37.5326266,127.1312514
성내2동554,37.5324605,127.1307216
성내2동557,37.5323858,127.1303717
성내2동558,37.5321892,127.1305889
성내2동559,37.531963,127.1304558
성내2동560,37.531772,127.1302204
성내2동561,37.531103,127.1299113
성내2동562,37.5308683,127.1298575
성내2동563,37.5309894,127.1303992
성내2동564,37.5313241,127.1305763
성내2동565,37.5316142,127.1308106
성내2동566,37.5317405,127.1308317
성내2동567,37.532084,127.1309862
성내2동568,37.532274,127.1310858
성내2동569,37.5327662,127.1318608
성내2동570,37.5323585,127.1315487
성내2동571,37.53399796,127.1223364
성내2동572,37.5320243,127.1314394
성내2동573,37.5317435,127.1312503
성내2동574,37.5315,127.1312192
성내2동575,37.5314541,127.1311066
성내2동576,37.5312646,127.1310635
성내2동577,37.5308487,127.1308647
성내2동578,37.5307168,127.1313188
성내2동579,37.5309971,127.1314513
성내2동580,37.5313408,127.1316171
성내2동581,37.5314123,127.131537
성내2동582,37.5316663,127.1317717
성내3동283,37.5300218,127.1348342
성내3동284,37.5299058,127.134994
성내3동285,37.5299428,127.1351293
성내3동286,37.5302049,127.1352281
성내3동287,37.5304832,127.1350892
성내3동288,37.5303019,127.1349442
성내3동290,37.5306715,127.1349738
성내3동291,37.5308345,127.1350738
성내3동292,37.5307635,127.1352217
성내3동293,37.5307648,127.1354027
성내3동294,37.530649,127.1355851
성내3동295,37.5305624,127.1348393
성내3동297,37.5302812,127.1345823
성내3동298,37.5304865,127.1343084
성내3동299,37.5299594,127.1337035
성내3동300,37.530203,127.133746
성내3동301,37.5303344,127.1332353
성내3동302,37.5304223,127.1329288
성내3동303,37.5302229,127.1327727
성내3동304,37.5303028,127.1326134
성내3동305,37.5306292,127.1328812
성내3동306,37.5308016,127.1330489
성내3동308,37.5310457,127.1331592
성내3동309,37.5310099,127.1331936
성내3동310,37.5309221,127.1335114
성내3동311,37.5307417,127.1334795
성내3동312,37.5309169,127.1340319
성내3동313,37.5307906,127.1339994
성내3동314,37.5307832,127.1342258
성내3동315,37.5307213,127.1343849
성내3동316,37.5307945,127.1345312
성내3동317,37.5310758,127.1348108
성내3동318,37.5311668,127.1349229
성내3동319,37.5314139,127.1354518
성내3동320,37.5313351,127.1357695
성내3동321,37.5314661,127.1352023
성내3동322,37.5315633,127.1349409
성내3동323,37.5312919,127.1347857
성내3동324,37.5316333,127.1346459
성내3동325,37.5312715,127.1344578
성내3동326,37.5310454,127.1343472
성내3동327,37.5312143,127.1340285
성내3동328,37.5313951,127.1341169
성내3동329,37.5317384,127.1342374
성내3동330,37.5317104,127.134102
성내3동331,37.5314209,127.1339469
성내3동332,37.5318083,127.1339424
성내3동333,37.5318785,127.1336814
성내3동334,37.5318148,127.1335916
성내3동335,37.531948,127.1333298
성내3동337,37.5320347,127.1328649
성내2동583,37.531614,127.1320099
성내2동584,37.5319105,127.1318933
성내2동585,37.53220365,127.1319305
성내2동586,37.5322637,127.1321382
성내2동588,37.5326349,127.1323828
성내2동589,37.5325819,127.1325305
성내2동590,37.5327942,127.1319962
성내2동591,37.5329322,127.1323793
성내2동592,37.5331125,127.1323886
성내2동594,37.5334173,127.1321814
성내2동595,37.5336977,127.1323252
성내2동597,37.5334387,127.1326337
성내2동598,37.5336105,127.1327223
성내2동599,37.5340084,127.1329213
성내2동600,37.5343154,127.132997
성내2동601,37.5345781,127.1331976
성내2동602,37.5347295,127.1329469
성내2동603,37.5347583,127.1331955
성내2동604,37.5350297,127.1333395
성내2동605,37.5341735,127.1333154
성내2동609,37.5331519,127.1328407
성내2동611,37.5328447,127.1327311
성내2동613,37.5322023,127.1323652
성내2동614,37.531228,127.132218
성내2동615,37.5313073,127.1319682
성내2동616,37.5304479,127.1315029
성내2동617,37.5305295,127.1315812
성내2동618,37.530846,127.1317246
성내2동621,37.53421296,127.1277619
성내2동622,37.5326962,127.1296892
성내2동623,37.532789,127.1251736
성내2동624,37.5329524,127.1253301
성내2동625,37.533206,127.1255082
성내2동626,37.5337684,127.1260108
성내2동630,37.5313749,127.1289125
성내2동631,37.5359211,127.1307946
성내2동632,37.532444,127.1321587
성내2동633,37.5350794,127.1241851
성내2동634,37.5344368,127.1298953
성내2동635,37.532327,127.1284941
성내2동636,37.5345759,127.1255488
성내2동637,37.5345546,127.1312178
성내2동638,37.53561904,127.129354
성내2동639,37.53682794,127.1279191
성내2동640,37.53654195,127.1278507
성내2동641,37.53448596,127.1252422
성내2동643,37.53449074,127.1312104
성내2동645,37.53771561,127.1235136
성내2동646,37.53770857,127.123788
성내2동647,37.5379719,127.1239892
성내2동648,37.53691582,127.1257978
성내3동338,37.531575,127.1328363
성내3동340,37.5329146,127.1336581
성내3동342,37.5324722,127.1335501
성내3동343,37.5321313,127.1337464
성내3동344,37.5322951,127.1339708
성내3동345,37.5324567,127.1338897
성내3동346,37.5328273,127.1340438
성내3동347,37.5328719,127.1339867
성내3동348,37.532909,127.1341334
성내3동349,37.5327941,127.1344402
성내3동350,37.5327241,127.1347239
성내3동351,37.5329504,127.1348684
성내2동649,37.53088876,127.1314162
성내2동650,37.53483727,127.1274264
성내2동651,37.53266888,127.1245914
성내2동652,37.53544496,127.1299307
성내2동653,37.53679425,127.1236026
성내2동654,37.53442534,127.1292416
성내2동654(2),37.5349666,127.1286401
성내2동656,37.53652305,127.1265722
성내2동656(2),37.53515313,127.1290251
성내2동657,37.53535181,127.1286096
성내2동658,37.53559468,127.1289721
성내2동659,37.53247587,127.1302027
성내2동670,37.53376529,127.1229753
성내2동673,37.53282731,127.1301581
성내2동674,37.53718469,127.1250232
성내2동675,37.53468416,127.1273667
성내2동676,37.5356096,127.1255806
성내2동677,37.53530644,127.128898
성내2동678,37.53580421,127.12893
성내2동679,37.53505373,127.1229689
성내2동680,37.53661146,127.1239191
성내2동681,37.53571263,127.1239996
성내2동682,37.53348029,127.1283235
성내2동683,37.53604808,127.1241699
성내2동684,37.53324171,127.1281534
성내2동685,37.53342186,127.1281962
성내2동686,37.53147452,127.1292818
성내2동688,37.53508201,127.1322297
성내2동689,37.53445594,127.1321183
성내2동690,37.5341643,127.1330682
성내2동691,37.53444253,127.129994
성내2동692,37.53480666,127.1306961
성내2동695,37.53758785,127.1250522
성내2동696,37.53240007,127.1274194
성내2동697,37.53349483,127.131483
성내2동698,37.53419276,127.1317982
성내2동699,37.53551559,127.1292067
성내3동001,37.5247243,127.1300193
성내3동002,37.5249508,127.1301976
성내3동003,37.5250338,127.1304456
성내3동004,37.525366,127.1302947
성내3동005,37.5254541,127.1300221
성내3동006,37.5257627,127.130324
성내3동007,37.525719,127.1305055
성내3동008,37.525811,127.1307647
성내3동009,37.5259093,127.1306504
성내3동010,37.5261186,127.1309308
성내3동011,37.5260897,127.1306709
성내3동012,37.5262796,127.1307705
성내3동013,37.5265386,127.1304621
성내3동014,37.5263802,127.130973
성내3동015,37.53210323,127.1370356
성내3동016,37.5263281,127.1312338
성내3동017,37.5265961,127.1309253
성내3동018,37.5268227,127.1311037
성내3동019,37.5270398,127.1312143
성내3동020,37.5273472,127.1313578
성내3동021,37.5274651,127.1314696
성내3동022,37.5275972,127.1310494
성내3동024,37.5278519,127.1313746
성내3동025,37.5278626,127.1316121
성내3동026,37.5281973,127.1317779
성내3동027,37.5285662,127.1317057
성내3동028,37.5286584,127.1319988
성내3동029,37.5288633,127.1316797
성내3동030,37.5288303,127.1320874
성내3동031,37.5290105,127.1320853
성내3동032,37.5292734,127.1323085
성내3동033,37.5292757,127.1326253
성내3동034,37.5292232,127.1328295
성내3동035,37.5295899,127.1324633
성내3동036,37.5295335,127.1321471
성내3동037,37.5293392,127.133903
성내3동038,37.5289149,127.1337948
성내3동039,37.528995,127.1336581
성내3동040,37.529065,127.1333858
성내3동041,37.5291528,127.133068
성내3동042,37.5285622,127.1336179
성내3동045,37.5287243,127.1323828
성내3동046,37.5282477,127.1325127
성내3동047,37.5281319,127.1326951
성내3동048,37.527906,127.1326072
성내3동049,37.5279584,127.1323803
성내3동050,37.5277306,127.1320322
성내3동051,37.5275696,127.1321925
성내3동052,37.5273887,127.132104
성내3동053,37.5273067,127.1319805
성내3동054,37.5271544,127.1320954
성내3동055,37.5270359,127.1319158
성내3동056,37.5267919,127.1318168
성내3동057,37.5264391,127.1316285
성내3동058,37.5262395,127.1314498
성내3동059,37.5261678,127.1314959
성내3동060,37.5259505,127.1313514
성내3동061,37.5258587,127.1311261
성내3동063,37.5255916,127.1315592
성내3동064,37.5255891,127.1312198
성내3동065,37.5255061,127.1309605
성내3동066,37.5252904,127.1310422
성내3동067,37.5252518,127.1306919
성내3동068,37.5251126,127.1313611
성내3동069,37.5250411,127.1314411
성내3동070,37.5251464,127.1310552
성내3동071,37.52492,127.1308994
성내3동072,37.5247662,127.130822
성내3동073,37.5247224,127.1309922
성내3동074,37.5243349,127.1309854
성내3동075,37.5244862,127.1307348
성내3동076,37.5244408,127.1306787
성내3동077,37.5234923,127.1315834
성내3동078,37.5240954,127.1314973
성내3동079,37.5242373,127.1311902
성내3동080,37.524491,127.1313796
성내3동081,37.5249358,127.131827
성내3동082,37.525435,127.132319
성내3동083,37.5254603,127.1320924
성내3동084,37.5255838,127.1317289
성내3동085,37.5258367,127.1318052
성내3동086,37.5261441,127.1319487
성내3동087,37.5258752,127.1321442
성내3동088,37.5262005,127.1322649
성내3동089,37.5263088,127.1322862
성내3동090,37.5265798,127.1323849
성내3동091,37.5266774,127.1321802
성내3동093,37.5268398,127.1322009
성내3동094,37.5267602,127.1324055
성내3동095,37.5269942,127.1323688
성내3동096,37.5271659,127.132446
성내3동097,37.5269982,127.1329118
성내3동099,37.527366,127.1326926
성내3동100,37.5278444,127.1328115
성내3동101,37.5281917,127.1334751
성내3동102,37.5278047,127.1335474
성내3동103,37.5278573,127.1333431
성내3동104,37.527523,127.1332226
성내3동105,37.5273065,127.1331798
성내3동106,37.5272453,127.1334407
성내3동107,37.5271617,127.133091
성내3동108,37.5269279,127.1331615
성내3동109,37.526728,127.1329376
성내3동110,37.526493,127.1328385
성내3동111,37.5261768,127.132729
성내3동112,37.5259965,127.1327085
성내3동113,37.5258813,127.13297
성내3동116,37.5238036,127.1322586
성내3동117,37.5234663,127.1317308
성내3동118,37.5232981,127.1321287
성내3동119,37.5231563,127.1324584
성내3동120,37.5231574,127.1326055
성내3동121,37.5233836,127.1327273
성내3동122,37.5235738,127.1328609
성내3동123,37.5236614,127.1325318
성내3동124,37.5239677,127.1325169
성내3동125,37.5241936,127.1326048
성내3동126,37.5242392,127.1326722
성내3동127,37.5245459,127.1327252
성내3동128,37.5244741,127.13276
성내3동129,37.5247351,127.132723
성내3동130,37.5246391,127.1331427
성내3동131,37.5249437,127.1329129
성내3동132,37.5251609,127.1330349
성내3동133,37.5254862,127.1331556
성내3동134,37.5258205,127.1332875
성내3동135,37.52600069,127.1335486
성내3동136,37.5261089,127.1332955
성내3동137,37.5261999,127.1334189
성내3동139,37.5265071,127.1335284
성내3동140,37.5266792,127.1336509
성내3동141,37.5268138,127.1335815
성내3동142,37.5267442,127.1339217
성내3동143,37.5270312,127.1337374
성내3동144,37.5271487,127.1337813
성내3동145,37.5272318,127.1340518
성내3동146,37.5275101,127.1339128
성내3동147,37.5278986,127.1340554
성내3동148,37.5279687,127.1337831
성내3동149,37.5277468,127.1342495
성내3동150,37.5280974,127.1341323
성내3동151,37.5282328,127.134176
성내3동152,37.5283425,127.1343784
성내3동153,37.5281275,127.1345619
성내3동154,37.5283205,127.1338469
성내3동155,37.5288892,127.1339874
성내3동156,37.5288543,127.1341349
성내3동157,37.528673,127.1339899
성내3동158,37.5287929,127.1343619
성내3동159,37.5287315,127.1345889
성내3동160,37.528661,127.134816
성내3동161,37.5289428,127.1351522
성내3동162,37.5287531,127.1350865
성내3동163,37.5285725,127.135032
성내3동164,37.5285118,127.1353495
성내3동165,37.5284369,127.134977
성내3동166,37.5282381,127.1348888
성내3동167,37.5280845,127.134834
성내3동168,37.5280131,127.1349366
성내3동169,37.5277411,127.1347022
성내3동170,37.5277155,127.1348948
성내3동171,37.5275784,127.1346361
성내3동172,37.5275952,127.1344662
성내3동173,37.5272352,127.1345157
성내3동174,37.527288,127.1343453
성내3동175,37.5268467,127.1343731
성내3동176,37.5264492,127.1342306
성내3동177,37.5263603,127.1344013
성내3동178,37.5261961,127.1341317
성내3동179,37.5260331,127.1340204
성내3동180,37.525492,127.1339475
성내3동181,37.5255833,127.1341161
성내3동182,37.5257065,127.1337187
성내3동183,37.5256089,127.1339235
성내3동184,37.5254284,127.1338803
성내3동185,37.5253902,127.1335866
성내3동186,37.5253197,127.1338024
성내3동187,37.5252633,127.1334862
성내3동188,37.5250483,127.1336584
성내3동190,37.52493757,127.1334958
성내3동191,37.5248586,127.1335927
성내3동192,37.5245079,127.1336873
성내3동193,37.5242987,127.1334182
성내3동194,37.5240815,127.1332963
성내3동195,37.5239192,127.1332755
성내3동196,37.523603,127.133166
성내3동197,37.523443,127.133462
성내3동198,37.5232144,127.1330008
성내3동199,37.5229783,127.1327546
성내3동200,37.5228197,127.1332429
성내3동201,37.5228032,127.1334581
성내3동202,37.52267374,127.1335511
성내3동203,37.5230476,127.1336023
성내3동204,37.5231384,127.1337031
성내3동205,37.523453,127.1335977
성내3동206,37.5233815,127.1336777
성내3동207,37.5233125,127.1340971
성내3동208,37.5235083,127.1337667
성내3동209,37.523942,127.1339314
성내3동210,37.5242041,127.1340302
성내3동211,37.5243576,127.134085
성내3동212,37.5243341,127.1345604
성내3동213,37.5244576,127.134197
성내3동214,37.5247828,127.1343064
성내3동215,37.5249816,127.1343946
성내3동216,37.5251442,127.1344493
성내3동217,37.5253244,127.1344472
성내3동218,37.5255593,127.134535
성내3동219,37.525532,127.13449
성내3동220,37.5257566,127.1343969
성내3동221,37.5258131,127.1347357
성내3동222,37.5261189,127.134653
성내3동223,37.5262718,127.1346173
성내3동224,37.5264905,127.1349542
성내3동225,37.5265784,127.134659
성내3동226,37.5266983,127.135031
성내3동227,37.5270778,127.1351737
성내3동228,37.5273849,127.1352833
성내3동229,37.5274379,127.1351356
성내2동030,37.5343396,127.1228473
성내2동031,37.534242,127.1230408
성내2동032,37.53440485,127.1231206
성내2동033,37.5344863,127.123185
성내2동034,37.5347927,127.1231927
성내2동035,37.5355995,127.1244775
성내2동036,37.5350909,127.1233024
성내2동036,37.5350909,127.1233024
성내2동037,37.5350573,127.1236309
성내2동038,37.5348139,127.1236112
성내2동039,37.5345426,127.1234785
성내2동040,37.53688577,127.1243976
성내2동041,37.5342897,127.1234023
성내2동042,37.5341629,127.1233133
성내2동044,37.534319,127.1237075
성내2동045,37.5350243,127.1240387
성내2동046,37.5350591,127.1238798
성내2동047,37.5352333,127.1242851
성내2동048,37.5353867,127.124306
성내2동050,37.5358223,127.1247309
성내2동051,37.5357584,127.1246185
성내2동052,37.5360844,127.124841
성내2동053,37.5362743,127.1249293
성내2동054,37.5362087,127.1245906
성내2동055,37.5360096,127.1244684
성내2동056,37.5359635,127.1243219
성내2동057,37.5359,127.1242661
성내2동058,37.5356017,127.1241451
성내2동059,37.535213,127.1239686
성내2동060,37.535212,127.1238328
성내2동061,37.535456,127.1239318
성내2동062,37.5358176,127.1240973
성내2동063,37.5361974,127.1242739
성내2동064,37.5363243,127.1243742
성내2동065,37.5363574,127.1239778
성내2동066,37.5361943,127.1238553
성내2동067,37.5360314,127.1237667
성내2동068,37.5358867,127.1236891
성내2동069,37.53567,127.1236238
성내2동070,37.5354171,127.1235475
성내2동071,37.5351279,127.1234264
성내2동072,37.5352882,127.1231756
성내2동073,37.5354777,127.1232187
성내2동074,37.5357582,127.1233738
성내2동075,37.535705,127.1234876
성내2동076,37.5363438,127.1233557
성내2동077,37.5363956,127.1230495
성내2동078,37.5364861,127.1231051
성내2동079,37.5367756,127.1232601
성내2동080,37.5372643,127.1235486
성내2동081,37.5373619,127.1233438
성내2동082,37.5375181,127.1237606
성내2동084,37.5377359,127.1239617
성내2동085,37.5377637,127.1240746
성내2동086,37.5376384,127.1241779
성내2동087,37.5374391,127.1240331
성내2동088,37.5371401,127.1238103
성내2동089,37.5369319,127.1236882
성내2동090,37.5366877,127.1235666
성내2동091,37.5365427,127.1234552
성내2동092,37.5364288,127.1238865
성내2동093,37.5368445,127.1240513
성내2동094,37.53707747,127.1241688
성내2동095,37.53737241,127.1243022
성내2동096,37.5375321,127.124428
성내2동097,37.53717841,127.1245678
성내2동098,37.5369917,127.124457
성내2동099,37.5367384,127.1243242
성내2동100,37.5364494,127.124237
성내2동101,37.5364599,127.1244406
성내2동102,37.5364619,127.1247121
성내2동103,37.5364542,127.1248819
성내2동104,37.5364371,127.1250066
성내2동105,37.5364206,127.1252104
성내2동106,37.5370455,127.1256445
성내2동109,37.5372041,127.125156
성내2동111,37.5373109,127.1249738
성내2동112,37.5370215,127.1248413
성내2동114,37.5373992,127.1247351
성내2동115,37.5375348,127.1248014
성내2동116,37.53746217,127.1246163
성내2동118,37.5369864,127.126177
성내2동119,37.53687481,127.1262277
성내2동120,37.53680707,127.126386
성내2동121,37.53657968,127.1262838
성내2동124,37.5364687,127.1268506
성내2동126,37.5366229,127.1269846
성내2동127,37.5367672,127.1270055
성내2동128,37.5368277,127.126654
성내2동130,37.5366527,127.1273576
성내2동131,37.5364456,127.1273827
성내2동132,37.5362382,127.1273624
성내2동134,37.5360031,127.127252
성내2동135,37.5359422,127.1275356
성내2동136,37.53595436,127.1275584
성내2동137,37.5362868,127.1278371
성내2동138,37.5366569,127.1279347
성내2동139,37.5360468,127.1270592
성내2동140,37.5361269,127.1269338
성내2동141,37.5361874,127.1265823
성내2동142,37.5362387,127.1262083
성내2동143,37.5363564,127.1262861
성내2동145,37.5362909,127.1259588
성내2동146,37.5360133,127.1261883
성내2동147,37.5359426,127.1263702
성내2동148,37.5358323,127.1260773
성내2동149,37.5359832,127.12577
성내2동150,37.5356693,127.1259773
성내2동151,37.5354431,127.1258442
성내2동152,37.5352078,127.1256998
성내2동154,37.53505098,127.1255797
성내2동156,37.5351506,127.1252818
성내2동157,37.5352959,127.1254385
성내2동159,37.5357483,127.1256822
성내2동160,37.5349865,127.1250235
성내2동161,37.5352567,127.125009
성내2동162,37.5349324,127.1238021
성내2동163,37.5348514,127.1250251
성내2동164,37.5348621,127.1252626
성내2동165,37.534801,127.1255235
성내2동166,37.5344137,127.1255507
성내2동167,37.5341255,127.1255653
성내2동168,37.5343858,127.1254265
성내2동170,37.5344822,127.1250633
성내2동171,37.5345172,127.1249158
성내2동172,37.5344265,127.1248377
성내2동173,37.5345686,127.1245645
성내2동174,37.5340926,127.1247737
성내2동175,37.5342025,127.12501
성내2동176,37.5338339,127.1251275
성내2동177,37.5337828,127.1255241
성내2동178,37.5335739,127.1253002
성내2동179,37.5337612,127.1250378
성내2동180,37.5339123,127.1247645
성내2동181,37.534064,127.124559
성내2동182,37.5342338,127.124376
성내2동183,37.5341243,127.1241849
성내2동184,37.5339459,127.1244246
성내2동185,37.5337944,127.1246527
성내2동186,37.533598,127.1249039
성내2동187,37.533402,127.1252004
성내2동189,37.5332197,127.1249197
성내2동190,37.5334161,127.1246797
성내2동191,37.5335584,127.1244292
성내2동192,37.5337189,127.1241897
성내2동193,37.5338974,127.1239613
성내2동194,37.5337245,127.123737
성내2동195,37.5335913,127.1239988
성내2동196,37.5333862,127.1242954
성내2동197,37.5328945,127.1248103
성내2동198,37.5330277,127.1245485
성내2동199,37.533134,127.1242983
성내2동200,37.5332402,127.1240482
성내2동201,37.5333111,127.1238776
성내2동202,37.533382,127.1237184
성내2동203,37.5335336,127.123513
성내2동206,37.5331462,127.1235175
성내2동207,37.5330008,127.1233495
성내2동208,37.5327926,127.1232274
성내2동209,37.5326956,127.1235114
성내2동210,37.5329493,127.1237008
성내2동211,37.5329414,127.123848
성내2동212,37.5327342,127.1238504
성내2동213,37.5326359,127.1239647
성내2동214,37.5325653,127.1241579
성내2동215,37.5327377,127.1243256
성내2동216,37.5328553,127.1243808
성내2동217,37.5327854,127.1246871
성내2동218,37.5325578,127.124373
성내2동219,37.5324036,127.1242277
성내2동220,37.5324063,127.1245897
성내2동221,37.5327433,127.1250836
성내2동222,37.5327615,127.125106
성내2동223,37.5325357,127.1250295
성내2동224,37.532337,127.1249752
성내2동226,37.5320865,127.1252157
성내2동227,37.53224,127.1252592
성내2동228,37.5324206,127.1253137
성내2동229,37.5326284,127.1253904
성내2동230,37.53254,127.1256178
성내2동231,37.5323595,127.1255746
성내2동232,37.5321789,127.1255201
성내2동233,37.5319983,127.1254657
성내2동235,37.5321549,127.1259391
성내2동236,37.5324259,127.1260264
성내2동237,37.5326337,127.1261032
성내2동238,37.5329223,127.1261338
성내2동239,37.5330025,127.1260197
성내2동240,37.5327127,127.1258194
성내2동241,37.5325681,127.1257532
성내2동242,37.5329369,127.1256697
성내2동243,37.5332173,127.1258249
성내2동245,37.533549,127.1255947
성내2동246,37.5336854,127.1257515
성내2동247,37.5336516,127.1260574
성내2동248,37.5334259,127.1260035
성내2동249,37.5334644,127.1263311
성내2동250,37.5333649,127.126287
성내2동251,37.53323,127.1263225
성내2동252,37.5333407,127.1266607
성내2동253,37.5330881,127.1266184
성내2동254,37.5328912,127.1268017
성내2동255,37.5329015,127.1269826
성내2동256,37.5330372,127.1270489
성내2동257,37.5332184,127.1271939
성내2동258,37.5333151,127.1268647
성내2동259,37.53352195,127.1272884
성내2동260,37.533652,127.127336
성내2동261,37.5337047,127.1271543
성내2동262,37.5335595,127.1270089
성내2동263,37.5335491,127.126828
성내2동264,37.5336268,127.1263632
성내2동265,37.5339071,127.1264957
성내2동266,37.5341963,127.1266055
성내2동267,37.5344311,127.126682
성내2동268,37.5347111,127.1267692
성내2동269,37.5347822,127.1266439
성내2동270,37.5348515,127.1262697
성내2동271,37.5347961,127.126078
성내2동272,37.5348488,127.1258964
성내2동273,37.5347499,127.1259315
성내2동274,37.534444,127.1259916
성내2동275,37.5342011,127.1260397
성내2동276,37.5340739,127.1258941
성내2동277,37.5347494,127.1270856
성내2동278,37.534425,127.127078
성내2동279,37.5341458,127.1270926
성내2동280,37.5339205,127.1270952
성내2동281,37.5338787,127.1275257
성내2동282,37.5341042,127.1275683
성내2동283,37.5342842,127.1275323
성내2동284,37.5345362,127.1274954
성내2동285,37.5347803,127.1276057
성내2동286,37.5349217,127.1272307
성내2동287,37.5348793,127.1275932
성내2동288,37.535111,127.1272398
성내2동289,37.5352998,127.127181
성내2동291,37.5356234,127.1270754
성내2동292,37.5356609,127.1272673
성내2동293,37.5357569,127.1268476
성내2동294,37.5358557,127.1268125
성내2동295,37.5358399,127.1271068
성내2동296,37.5358677,127.1284304
성내2동297,37.5361571,127.1285741
성내2동298,37.5362571,127.1286974
성내2동299,37.5361948,127.1288
성내2동300,37.5361249,127.129095
성내2동301,37.5360723,127.1292993
성내2동302,37.5360564,127.1295936
성내2동303,37.5359663,127.1295834
성내2동304,37.5358415,127.1297659
성내2동305,37.5359159,127.1300931
성내2동306,37.5360238,127.1300579
성내2동307,37.5362396,127.1299989
성내2동308,37.5359456,127.1304549
성내2동309,37.5358017,127.1304905
성내2동310,37.5357033,127.1305821
성내2동311,37.5356413,127.13073
성내2동312,37.5358307,127.1307504
성내2동313,37.5357512,127.1309776
성내2동314,37.5355886,127.1309116
성내2동315,37.5354707,127.1308111
성내2동316,37.53550894,127.1311499
성내2동317,37.53561702,127.1311897
성내2동318,37.5355287,127.1313536
성내2동319,37.5354204,127.1313209
성내2동319,37.5354204,127.1313209
성내2동320,37.5352939,127.1312771
성내2동321,37.5353544,127.1309256
성내2동322,37.5353169,127.1307337
성내2동323,37.5353245,127.1305413
성내2동324,37.5354863,127.1304828
성내2동325,37.5353942,127.1302123
성내2동326,37.5356102,127.1301759
성내2동327,37.5356913,127.1301749
성내2동328,37.5356885,127.1298016
성내2동329,37.5354265,127.1297028
성내2동330,37.535696,127.1295978
성내2동331,37.5356941,127.1293376
성내2동332,37.5358386,127.1293812
성내2동333,37.5357007,127.1290094
성내2동334,37.535798,127.1287593
성내2동335,37.5357516,127.1285788
성내2동336,37.5357594,127.128409
성내2동337,37.5353076,127.1282332
성내2동338,37.5349734,127.1281353
성내2동340,37.5345513,127.1294087
성내2동341,37.5351933,127.1286306
성내2동343,37.5354994,127.1285931
성내2동344,37.5353852,127.1289904
성내2동345,37.5353956,127.1291713
성내2동346,37.5351973,127.1291623
성내2동347,37.5351079,127.1292652
성내2동348,37.5352169,127.1293771
성내2동349,37.535128,127.1295478
성내2동351,37.5353345,127.1294436
성내2동352,37.5353732,127.1298052
성내2동353,37.5350936,127.1297745
성내2동354,37.5351493,127.1299889
성내2동355,37.5348865,127.1297883
성내2동356,37.5348224,127.1296532
성내2동357,37.5347943,127.1295065
성내2동358,37.5347167,127.1299826
성내2동359,37.5349159,127.1301047
성내2동360,37.5351604,127.1302716
성내2동361,37.5352067,127.1304521
성내1동349,37.5299459,127.1306376
성내1동350,37.5283067,127.1246262
성내1동351,37.5266249,127.1238313
성내1동352,37.5286078,127.1214774
성내1동354,37.53036331,127.1278798
성내1동355,37.5307003,127.124191
성내1동356,37.53058425,127.1276992
성내1동356(2),37.52705493,127.1273764
성내1동357,37.527773,127.1298806
성내1동357(2),37.52691986,127.1272941
성내1동358,37.52676231,127.1271779
성내1동359,37.5266001,127.1272116
성내1동360,37.52652559,127.1273783
성내1동361,37.52644204,127.1275648
성내1동362,37.52635624,127.127757
성내1동363,37.52627495,127.1279435
성내1동364,37.52618463,127.1281385
성내2동362,37.5350859,127.1311777
성내2동363,37.5350753,127.1309628
성내2동364,37.5347963,127.131
성내2동365,37.534616,127.1309908
성내2동366,37.534372,127.1308918
성내2동367,37.5343352,127.1307904
성내2동370,37.5345125,127.1303923
성내2동371,37.5346303,127.1304814
성내2동372,37.534739,127.1305594
성내2동373,37.5345872,127.1307535
성내2동374,37.5348935,127.1307386
성내2동375,37.5346195,127.1302439
성내2동376,37.5348464,127.1304676
성내2동377,37.5340939,127.1298314
성내2동378,37.5337686,127.1297107
성내2동379,37.5337441,127.1300504
성내2동380,37.5339166,127.1302295
성내2동381,37.5337723,127.1302085
성내2동382,37.5336838,127.1304358
성내2동383,37.5334041,127.1303825
성내2동384,37.5334297,127.1301899
성내2동385,37.5335271,127.1299511
성내2동386,37.5331779,127.1302493
성내2동387,37.5333028,127.1300782
성내2동389,37.5331388,127.1298425
성내2동390,37.5330114,127.1296629
성내2동391,37.5327431,127.1299376
성내2동392,37.5326359,127.1300633
성내2동393,37.5324825,127.1300424
성내2동394,37.5326229,127.1295203
성내2동395,37.5327288,127.1292249
성내2동396,37.5328825,127.129291
성내2동397,37.5329914,127.1294029
성내2동398,37.5333348,127.1295347
성내2동399,37.5334167,127.1296469
성내2동400,37.5335781,127.1295319
성내2동402,37.534082,127.1294468
성내2동403,37.5341193,127.1296161
