관리부서,관리번호,사용목적,소재지지번주소,데이터기준일자,위도,경도
서울특별시 금천구청 도로과,독산4동-1014,방범등,서울특별시 금천구 독산4동 196-38(197-17방향),2025-06-17,37.4696357,126.9009900
서울특별시 금천구청 도로과,독산4동-1015,방범등,서울특별시 금천구 독산4동 196-38,2025-06-17,37.4696357,126.9009900
서울특별시 금천구청 도로과,독산4동-1016,방범등,서울특별시 금천구 독산4동 196-37,2025-06-17,37.4695200,126.9009914
서울특별시 금천구청 도로과,독산4동-1017,방범등,서울특별시 금천구 독산4동 196-15,2025-06-17,37.4693817,126.9008624
서울특별시 금천구청 도로과,독산4동-1018,방범등,서울특별시 금천구 독산4동 196-17,2025-06-17,37.4692567,126.9007035
서울특별시 금천구청 도로과,독산4동-1019,방범등,서울특별시 금천구 독산4동 196-36,2025-06-17,37.4695235,126.9008301
서울특별시 금천구청 도로과,독산4동-102,방범등,서울특별시 금천구 독산4동 194-15,2025-06-17,37.4703646,126.9023640
서울특별시 금천구청 도로과,독산4동-1020,방범등,서울특별시 금천구 독산4동 196-5,2025-06-17,37.4696768,126.9006842
서울특별시 금천구청 도로과,독산4동-1021,방범등,서울특별시 금천구 독산4동 196-4,2025-06-17,37.4696892,126.9005621
서울특별시 금천구청 도로과,독산4동-1022,방범등,서울특별시 금천구 독산4동 196-48,2025-06-17,37.4694496,126.9004762
서울특별시 금천구청 도로과,독산4동-1023,방범등,서울특별시 금천구 독산4동 196-45,2025-06-17,37.4694749,126.9002979
서울특별시 금천구청 도로과,독산4동-1024,방범등,서울특별시 금천구 독산4동 197-29,2025-06-17,37.4701169,126.9007384
서울특별시 금천구청 도로과,독산4동-1025,방범등,서울특별시 금천구 독산4동 197-4,2025-06-17,37.4701301,126.9006138
서울특별시 금천구청 도로과,독산4동-1026,방범등,서울특별시 금천구 독산4동 197-4,2025-06-17,37.4701301,126.9006138
서울특별시 금천구청 도로과,독산4동-1027,방범등,서울특별시 금천구 독산4동 197-5,2025-06-17,37.4700519,126.9009103
서울특별시 금천구청 도로과,독산4동-1028,방범등,서울특별시 금천구 독산4동 197-6,2025-06-17,37.4700216,126.9011829
서울특별시 금천구청 도로과,독산4동-1029,방범등,서울특별시 금천구 독산4동 197-6,2025-06-17,37.4700216,126.9011829
서울특별시 금천구청 도로과,독산4동-103,방범등,서울특별시 금천구 독산4동 195-2,2025-06-17,37.4698453,126.9023798
서울특별시 금천구청 도로과,독산4동-1030,방범등,서울특별시 금천구 독산4동 197-6,2025-06-17,37.4700216,126.9011829
서울특별시 금천구청 도로과,독산4동-1031,방범등,"서울특별시 금천구 독산4동 197-14,15",2025-06-17,37.4698545,126.9013238
서울특별시 금천구청 도로과,독산4동-1032,방범등,서울특별시 금천구 독산4동 197-7,2025-06-17,37.4699890,126.9014741
서울특별시 금천구청 도로과,독산4동-1033,방범등,서울특별시 금천구 독산4동 197-32,2025-06-17,37.4700015,126.9018439
서울특별시 금천구청 도로과,독산4동-1034,방범등,서울특별시 금천구 독산4동 198-42,2025-06-17,37.4703587,126.9019605
서울특별시 금천구청 도로과,독산4동-1035,방범등,서울특별시 금천구 독산4동 198-43,2025-06-17,37.4704530,126.9019861
서울특별시 금천구청 도로과,독산4동-1036,방범등,서울특별시 금천구 독산4동 198-10,2025-06-17,37.4704940,126.9017253
서울특별시 금천구청 도로과,독산4동-1037,방범등,서울특별시 금천구 독산4동 198-8,2025-06-17,37.4704127,126.9015507
서울특별시 금천구청 도로과,독산4동-1038,방범등,서울특별시 금천구 독산4동 198-47,2025-06-17,37.4703390,126.9012403
서울특별시 금천구청 도로과,독산4동-1039,방범등,서울특별시 금천구 독산4동 198-6,2025-06-17,37.4705619,126.9012408
서울특별시 금천구청 도로과,독산4동-104,방범등,서울특별시 금천구 독산4동 195-11,2025-06-17,37.4697084,126.9020417
서울특별시 금천구청 도로과,독산4동-1040,방범등,서울특별시 금천구 독산4동 198-19,2025-06-17,37.4703676,126.9010864
서울특별시 금천구청 도로과,독산4동-1041,방범등,서울특별시 금천구 독산4동 198-29,2025-06-17,37.4704230,126.9007317
서울특별시 금천구청 도로과,독산4동-1042,방범등,서울특별시 금천구 독산4동 198-3,2025-06-17,37.4706585,126.9006428
서울특별시 금천구청 도로과,독산4동-1043,방범등,서울특별시 금천구 독산4동 198-2,2025-06-17,37.4706884,126.9004827
서울특별시 금천구청 도로과,독산4동-1044,방범등,서울특별시 금천구 독산4동 198-1,2025-06-17,37.4705946,126.9004638
서울특별시 금천구청 도로과,독산4동-1045,방범등,서울특별시 금천구 독산4동 199-21,2025-06-17,37.4706490,126.9017474
서울특별시 금천구청 도로과,독산4동-1046,방범등,서울특별시 금천구 독산4동 199-22,2025-06-17,37.4707456,126.9017777
서울특별시 금천구청 도로과,독산4동-1048,방범등,서울특별시 금천구 독산4동 199-6,2025-06-17,37.4709610,126.9012482
서울특별시 금천구청 도로과,독산4동-1049,방범등,서울특별시 금천구 독산4동 199-42,2025-06-17,37.4709000,126.9009175
서울특별시 금천구청 도로과,독산4동-105,방범등,서울특별시 금천구 독산4동 196-8,2025-06-17,37.4694826,126.9015693
서울특별시 금천구청 도로과,독산4동-1050,방범등,서울특별시 금천구 독산4동 199-38,2025-06-17,37.4709871,126.9005721
서울특별시 금천구청 도로과,독산4동-1051,방범등,서울특별시 금천구 독산4동 200-19,2025-06-17,37.4708761,126.9002780
서울특별시 금천구청 도로과,독산4동-1052,방범등,서울특별시 금천구 독산4동 200-17,2025-06-17,37.4709813,126.9001440
서울특별시 금천구청 도로과,독산4동-1053,방범등,서울특별시 금천구 독산4동 200-23,2025-06-17,37.4709463,126.8997255
서울특별시 금천구청 도로과,독산4동-1054,방범등,서울특별시 금천구 독산4동 201-21,2025-06-17,37.4707661,126.8993114
서울특별시 금천구청 도로과,독산4동-1055,방범등,서울특별시 금천구 독산4동 201-5,2025-06-17,37.4704631,126.9001931
서울특별시 금천구청 도로과,독산4동-1056,방범등,서울특별시 금천구 독산4동 201-8,2025-06-17,37.4703634,126.8999347
서울특별시 금천구청 도로과,독산4동-1057,방범등,서울특별시 금천구 독산4동 201-10,2025-06-17,37.4703734,126.8997817
서울특별시 금천구청 도로과,독산4동-1058,방범등,서울특별시 금천구 독산4동 284-4,2025-06-17,37.4701527,126.9001501
서울특별시 금천구청 도로과,독산4동-1059,방범등,서울특별시 금천구 독산4동 284-3,2025-06-17,37.4701621,126.9000098
서울특별시 금천구청 도로과,독산4동-106,방범등,서울특별시 금천구 독산4동 196-8,2025-06-17,37.4694826,126.9015693
서울특별시 금천구청 도로과,독산4동-1060,방범등,서울특별시 금천구 독산4동 284-16,2025-06-17,37.4699340,126.8999390
서울특별시 금천구청 도로과,독산4동-1061,방범등,서울특별시 금천구 독산4동 284-9,2025-06-17,37.4699845,126.8996124
서울특별시 금천구청 도로과,독산4동-1062,방범등,서울특별시 금천구 독산4동 284-22,2025-06-17,37.4699924,126.8994744
서울특별시 금천구청 도로과,독산4동-1063,방범등,서울특별시 금천구 독산4동 284-18,2025-06-17,37.4700079,126.8991618
서울특별시 금천구청 도로과,독산4동-1064,방범등,서울특별시 금천구 독산4동 284-14,2025-06-17,37.4701726,126.8994935
서울특별시 금천구청 도로과,독산4동-1065,방범등,서울특별시 금천구 독산4동 284-12,2025-06-17,37.4701880,126.8991260
서울특별시 금천구청 도로과,독산4동-1066,방범등,서울특별시 금천구 독산4동 285-1,2025-06-17,37.4697518,126.9001037
서울특별시 금천구청 도로과,독산4동-1067,방범등,서울특별시 금천구 독산4동 285-12,2025-06-17,37.4694975,126.8999573
서울특별시 금천구청 도로과,독산4동-1068,방범등,서울특별시 금천구 독산4동 285-24,2025-06-17,37.4696899,126.8992548
서울특별시 금천구청 도로과,독산4동-1069,방범등,서울특별시 금천구 독산4동 285-22,2025-06-17,37.4696384,126.8990630
서울특별시 금천구청 도로과,독산4동-107,방범등,서울특별시 금천구 독산4동 196-9,2025-06-17,37.4692611,126.9016378
서울특별시 금천구청 도로과,독산4동-1070,방범등,서울특별시 금천구 독산4동 286-4,2025-06-17,37.4699265,126.8987918
서울특별시 금천구청 도로과,독산4동-1071,방범등,서울특별시 금천구 독산4동 287-7,2025-06-17,37.4706219,126.8986786
서울특별시 금천구청 도로과,독산4동-1072,방범등,서울특별시 금천구 독산4동 287-7,2025-06-17,37.4706219,126.8986786
서울특별시 금천구청 도로과,독산4동-1073,방범등,서울특별시 금천구 독산4동 201-22,2025-06-17,37.4706605,126.8992781
서울특별시 금천구청 도로과,독산4동-1074,방범등,서울특별시 금천구 독산4동 287-4,2025-06-17,37.4710015,126.8988872
서울특별시 금천구청 도로과,독산4동-1075,방범등,서울특별시 금천구 독산4동 286-5,2025-06-17,37.4698169,126.8987807
서울특별시 금천구청 도로과,독산4동-1076,방범등,서울특별시 금천구 독산4동 286-6,2025-06-17,37.4697036,126.8987701
서울특별시 금천구청 도로과,독산4동-1077,방범등,서울특별시 금천구 독산4동 197-20,2025-06-17,37.4699153,126.9008311
서울특별시 금천구청 도로과,독산4동-1079,방범등,서울특별시 금천구 독산4동 285-12,2025-06-17,37.4694975,126.8999573
서울특별시 금천구청 도로과,독산4동-108,방범등,서울특별시 금천구 독산4동 196-8,2025-06-17,37.4694826,126.9015693
서울특별시 금천구청 도로과,독산4동-1080,방범등,서울특별시 금천구 독산4동 198-13,2025-06-17,37.4702474,126.9019248
서울특별시 금천구청 도로과,독산4동-1081,방범등,서울특별시 금천구 독산4동 201-18,2025-06-17,37.4704618,126.8991118
서울특별시 금천구청 도로과,독산4동-1082,방범등,서울특별시 금천구 독산4동 285-27,2025-06-17,37.4694521,126.8994038
서울특별시 금천구청 도로과,독산4동-1083,방범등,서울특별시 금천구 독산4동 198-49,2025-06-17,37.4706361,126.9007844
서울특별시 금천구청 도로과,독산4동-1084,방범등,서울특별시 금천구 독산4동 196-37,2025-06-17,37.4695200,126.9009914
서울특별시 금천구청 도로과,독산4동-1085,방범등,서울특별시 금천구 독산4동 285-21,2025-06-17,37.4697304,126.8990720
서울특별시 금천구청 도로과,독산4동-1086,방범등,서울특별시 금천구 독산4동 286-3,2025-06-17,37.4700351,126.8988039
서울특별시 금천구청 도로과,독산4동-1087,방범등,서울특별시 금천구 독산4동 285-10,2025-06-17,37.4695150,126.8997271
서울특별시 금천구청 도로과,독산4동-1088,방범등,서울특별시 금천구 독산4동 201-3,2025-06-17,37.4705701,126.9002089
서울특별시 금천구청 도로과,독산4동-1089,방범등,서울특별시 금천구 독산4동 201-7,2025-06-17,37.4703560,126.9000550
서울특별시 금천구청 도로과,독산4동-1090,방범등,서울특별시 금천구 독산4동 201-1,2025-06-17,37.4706995,126.9000601
서울특별시 금천구청 도로과,독산4동-1091,방범등,서울특별시 금천구 독산4동 194-10,2025-06-17,37.4701271,126.9021142
서울특별시 금천구청 도로과,독산4동-201,방범등,서울특별시 금천구 독산4동 1012-1,2025-06-17,37.4693141,126.8987269
서울특별시 금천구청 도로과,독산4동-2010,방범등,서울특별시 금천구 독산4동 1015-7,2025-06-17,37.4682365,126.8996541
서울특별시 금천구청 도로과,독산4동-20100,방범등,서울특별시 금천구 독산4동 1015-9,2025-06-17,37.4680510,126.8997812
서울특별시 금천구청 도로과,독산4동-20101,방범등,서울특별시 금천구 독산4동 1013-11,2025-06-17,37.4690798,126.8995151
서울특별시 금천구청 도로과,독산4동-20102,방범등,서울특별시 금천구 독산4동 1026-9,2025-06-17,37.4669206,126.9005213
서울특별시 금천구청 도로과,독산4동-20103,방범등,서울특별시 금천구 독산4동 1026-2,2025-06-17,37.4668815,126.9000437
서울특별시 금천구청 도로과,독산4동-20104,방범등,서울특별시 금천구 독산4동 1018,2025-06-17,37.4691174,126.9002049
서울특별시 금천구청 도로과,독산4동-2011,방범등,서울특별시 금천구 독산4동 1015-8,2025-06-17,37.4682225,126.8998528
서울특별시 금천구청 도로과,독산4동-2012,방범등,서울특별시 금천구 독산4동 1014-1,2025-06-17,37.4686845,126.8990798
서울특별시 금천구청 도로과,독산4동-2013,방범등,서울특별시 금천구 독산4동 1014-15,2025-06-17,37.4686535,126.8995848
서울특별시 금천구청 도로과,독산4동-2014,방범등,서울특별시 금천구 독산4동 1014-16,2025-06-17,37.4686436,126.8997548
서울특별시 금천구청 도로과,독산4동-2015,방범등,서울특별시 금천구 독산4동 1013-31,2025-06-17,37.4690043,126.8992738
서울특별시 금천구청 도로과,독산4동-2016,방범등,서울특별시 금천구 독산4동 1013-27,2025-06-17,37.4689862,126.8995726
서울특별시 금천구청 도로과,독산4동-2017,방범등,서울특별시 금천구 독산4동 1013-22,2025-06-17,37.4689690,126.8998286
서울특별시 금천구청 도로과,독산4동-2019,방범등,서울특별시 금천구 독산4동 1013-4,2025-06-17,37.4692572,126.8992438
서울특별시 금천구청 도로과,독산4동-202,방범등,서울특별시 금천구 독산4동 1012-3,2025-06-17,37.4691505,126.8987136
서울특별시 금천구청 도로과,독산4동-2020,방범등,서울특별시 금천구 독산4동 1013-15,2025-06-17,37.4692203,126.8997166
서울특별시 금천구청 도로과,독산4동-2021,방범등,서울특별시 금천구 독산4동 1018-0,2025-06-17,37.4691174,126.9002049
서울특별시 금천구청 도로과,독산4동-2022,방범등,서울특별시 금천구 독산4동 1018-12,2025-06-17,37.4690705,126.9005776
서울특별시 금천구청 도로과,독산4동-2023,방범등,서울특별시 금천구 독산4동 1018-17,2025-06-17,37.4689793,126.9008666
서울특별시 금천구청 도로과,독산4동-2024,방범등,서울특별시 금천구 독산4동 1018-22,2025-06-17,37.4689291,126.9012299
서울특별시 금천구청 도로과,독산4동-2025,방범등,서울특별시 금천구 독산4동 1018-23,2025-06-17,37.4687759,126.9012017
서울특별시 금천구청 도로과,독산4동-2026,방범등,서울특별시 금천구 독산4동 1018-11,2025-06-17,37.4689818,126.9005580
서울특별시 금천구청 도로과,독산4동-2027,방범등,서울특별시 금천구 독산4동 1018-3,2025-06-17,37.4688196,126.9001613
서울특별시 금천구청 도로과,독산4동-2028,방범등,서울특별시 금천구 독산4동 1017-0,2025-06-17,37.4686656,126.9001431
서울특별시 금천구청 도로과,독산4동-2029,방범등,서울특별시 금천구 독산4동 1017-3,2025-06-17,37.4686065,126.9003948
서울특별시 금천구청 도로과,독산4동-203,방범등,"서울특별시 금천구 독산4동 1012-6,7",2025-06-17,37.4689255,126.8986923
서울특별시 금천구청 도로과,독산4동-2030,방범등,서울특별시 금천구 독산4동 1017-6,2025-06-17,37.4685836,126.9007400
서울특별시 금천구청 도로과,독산4동-2031,방범등,서울특별시 금천구 독산4동 1017-8,2025-06-17,37.4685350,126.9010057
서울특별시 금천구청 도로과,독산4동-2032,방범등,서울특별시 금천구 독산4동 1017-10,2025-06-17,37.4684430,126.9013692
서울특별시 금천구청 도로과,독산4동-2033,방범등,서울특별시 금천구 독산4동 1017-11,2025-06-17,37.4683392,126.9013206
서울특별시 금천구청 도로과,독산4동-2034,방범등,서울특별시 금천구 독산4동 1017-12,2025-06-17,37.4683436,126.9011883
서울특별시 금천구청 도로과,독산4동-2035,방범등,서울특별시 금천구 독산4동 1017-16,2025-06-17,37.4684067,126.9007131
서울특별시 금천구청 도로과,독산4동-2037,방범등,서울특별시 금천구 독산4동 1017-21,2025-06-17,37.4684455,126.9000941
서울특별시 금천구청 도로과,독산4동-2038,방범등,서울특별시 금천구 독산4동 1016-12,2025-06-17,37.4679440,126.9011771
서울특별시 금천구청 도로과,독산4동-2039,방범등,서울특별시 금천구 독산4동 1019-29,2025-06-17,37.4679238,126.9015278
서울특별시 금천구청 도로과,독산4동-204,방범등,서울특별시 금천구 독산4동 1012-11,2025-06-17,37.4686017,126.8986615
서울특별시 금천구청 도로과,독산4동-2040,방범등,서울특별시 금천구 독산4동 1019-12,2025-06-17,37.4683488,126.9019602
서울특별시 금천구청 도로과,독산4동-2041,방범등,서울특별시 금천구 독산4동 1019-14,2025-06-17,37.4684238,126.9016971
서울특별시 금천구청 도로과,독산4동-2042,방범등,서울특별시 금천구 독산4동 1019-7,2025-06-17,37.4686407,126.9016335
서울특별시 금천구청 도로과,독산4동-2043,방범등,서울특별시 금천구 독산4동 1019-0,2025-06-17,37.4688568,126.9017750
서울특별시 금천구청 도로과,독산4동-2044,방범등,서울특별시 금천구 독산4동 1019-0,2025-06-17,37.4688568,126.9017750
서울특별시 금천구청 도로과,독산4동-2045,방범등,서울특별시 금천구 독산4동 1019-0,2025-06-17,37.4688568,126.9017750
서울특별시 금천구청 도로과,독산4동-2046,방범등,서울특별시 금천구 독산4동 1023-16,2025-06-17,37.4667549,126.9012235
서울특별시 금천구청 도로과,독산4동-2047,방범등,서울특별시 금천구 독산4동 1023-12,2025-06-17,37.4669741,126.9012113
서울특별시 금천구청 도로과,독산4동-2049,방범등,서울특별시 금천구 독산4동 1023-5,2025-06-17,37.4675102,126.9013551
서울특별시 금천구청 도로과,독산4동-205,방범등,서울특별시 금천구 독산4동 1012-13,2025-06-17,37.4682787,126.8986564
서울특별시 금천구청 도로과,독산4동-2050,방범등,서울특별시 금천구 독산4동 1024-9,2025-06-17,37.4677403,126.9011003
서울특별시 금천구청 도로과,독산4동-2051,방범등,서울특별시 금천구 독산4동 1024-7,2025-06-17,37.4677357,126.9008017
서울특별시 금천구청 도로과,독산4동-2052,방범등,서울특별시 금천구 독산4동 1024-3,2025-06-17,37.4677682,126.9003404
서울특별시 금천구청 도로과,독산4동-2053,방범등,서울특별시 금천구 독산4동 1024-11,2025-06-17,37.4675147,126.9010672
서울특별시 금천구청 도로과,독산4동-2054,방범등,서울특별시 금천구 독산4동 1024-13,2025-06-17,37.4675566,126.9007827
서울특별시 금천구청 도로과,독산4동-2055,방범등,서울특별시 금천구 독산4동 1024-16,2025-06-17,37.4675865,126.9003756
서울특별시 금천구청 도로과,독산4동-2056,방범등,서울특별시 금천구 독산4동 1025-12,2025-06-17,37.4671361,126.9008941
서울특별시 금천구청 도로과,독산4동-2057,방범등,서울특별시 금천구 독산4동 1025-17,2025-06-17,37.4671699,126.9002778
서울특별시 금천구청 도로과,독산4동-2058,방범등,서울특별시 금천구 독산4동 1025-21,2025-06-17,37.4671455,126.8998861
서울특별시 금천구청 도로과,독산4동-206,방범등,서울특별시 금천구 독산4동 1012-18,2025-06-17,37.4681213,126.8985801
서울특별시 금천구청 도로과,독산4동-2060,방범등,서울특별시 금천구 독산4동 1026-17,2025-06-17,37.4667786,126.9005401
서울특별시 금천구청 도로과,독산4동-2061,방범등,서울특별시 금천구 독산4동 1027-16,2025-06-17,37.4668532,126.8996136
서울특별시 금천구청 도로과,독산4동-2062,방범등,서울특별시 금천구 독산4동 1027-15,2025-06-17,37.4669845,126.8996302
서울특별시 금천구청 도로과,독산4동-2063,방범등,서울특별시 금천구 독산4동 1027-7,2025-06-17,37.4670350,126.8991001
서울특별시 금천구청 도로과,독산4동-2064,방범등,서울특별시 금천구 독산4동 1027-7,2025-06-17,37.4670350,126.8991001
서울특별시 금천구청 도로과,독산4동-2065,방범등,서울특별시 금천구 독산4동 1027-3,2025-06-17,37.4670478,126.8988646
서울특별시 금천구청 도로과,독산4동-2066,방범등,서울특별시 금천구 독산4동 1028-8,2025-06-17,37.4672111,126.8996648
서울특별시 금천구청 도로과,독산4동-2067,방범등,서울특별시 금천구 독산4동 1028-5 목욕탕앞지주,2025-06-17,37.4672129,126.8995302
서울특별시 금천구청 도로과,독산4동-2069,방범등,서울특별시 금천구 독산4동 1029-8,2025-06-17,37.4676528,126.8992724
서울특별시 금천구청 도로과,독산4동-207,방범등,서울특별시 금천구 독산4동 1012-17,2025-06-17,37.4681383,126.8982966
서울특별시 금천구청 도로과,독산4동-2070,방범등,서울특별시 금천구 독산4동 1029-10,2025-06-17,37.4676268,126.8997117
서울특별시 금천구청 도로과,독산4동-2071,방범등,서울특별시 금천구 독산4동 1029-9,2025-06-17,37.4678032,126.8997271
서울특별시 금천구청 도로과,독산4동-2072,방범등,서울특별시 금천구 독산4동 1029-9,2025-06-17,37.4678032,126.8997271
서울특별시 금천구청 도로과,독산4동-2073,방범등,서울특별시 금천구 독산4동 1029-1,2025-06-17,37.4678296,126.8993206
서울특별시 금천구청 도로과,독산4동-2074,방범등,서울특별시 금천구 독산4동 1029-2,2025-06-17,37.4678199,126.8994707
서울특별시 금천구청 도로과,독산4동-2075,방범등,서울특별시 금천구 독산4동 1030-1,2025-06-17,37.4674875,126.8983952
서울특별시 금천구청 도로과,독산4동-2076,방범등,서울특별시 금천구 독산4동 1030-1,2025-06-17,37.4674875,126.8983952
서울특별시 금천구청 도로과,독산4동-2077,방범등,서울특별시 금천구 독산4동 1030-1,2025-06-17,37.4674875,126.8983952
서울특별시 금천구청 도로과,독산4동-2078,방범등,서울특별시 금천구 독산4동 1030-5,2025-06-17,37.4668734,126.8984872
서울특별시 금천구청 도로과,독산4동-2079,방범등,서울특별시 금천구 독산4동 1019-4,2025-06-17,37.4686247,126.9020490
서울특별시 금천구청 도로과,독산4동-208,방범등,서울특별시 금천구 독산4동 1015-0,2025-06-17,37.4683234,126.8988970
서울특별시 금천구청 도로과,독산4동-2080,방범등,서울특별시 금천구 독산4동 1014-9,2025-06-17,37.4685012,126.8991194
서울특별시 금천구청 도로과,독산4동-2083,방범등,서울특별시 금천구 독산4동 1023-5,2025-06-17,37.4675102,126.9013551
서울특별시 금천구청 도로과,독산4동-2084,방범등,서울특별시 금천구 독산4동 1023-15,2025-06-17,37.4668724,126.9012442
서울특별시 금천구청 도로과,독산4동-2085,방범등,서울특별시 금천구 독산4동 1024-20,2025-06-17,37.4675697,126.8999692
서울특별시 금천구청 도로과,독산4동-2086,방범등,서울특별시 금천구 독산4동 1017-14,2025-06-17,37.4683590,126.9009474
서울특별시 금천구청 도로과,독산4동-2087,방범등,서울특별시 금천구 독산4동 1019-27,2025-06-17,37.4687470,126.9017344
서울특별시 금천구청 도로과,독산4동-2088,방범등,서울특별시 금천구 독산4동 1013-27,2025-06-17,37.4689862,126.8995726
서울특별시 금천구청 도로과,독산4동-2089,방범등,서울특별시 금천구 독산4동 1019-24,2025-06-17,37.4680518,126.9015062
서울특별시 금천구청 도로과,독산4동-209,방범등,서울특별시 금천구 독산4동 1015-4,2025-06-17,37.4683035,126.8992826
서울특별시 금천구청 도로과,독산4동-2090,방범등,서울특별시 금천구 독산4동 1013-16,2025-06-17,37.4691801,126.8998650
서울특별시 금천구청 도로과,독산4동-2091,방범등,서울특별시 금천구 독산4동 1024-9,2025-06-17,37.4677403,126.9011003
서울특별시 금천구청 도로과,독산4동-2093,방범등,서울특별시 금천구 독산4동 1016-22,2025-06-17,37.4680011,126.9000339
서울특별시 금천구청 도로과,독산4동-2096,방범등,서울특별시 금천구 독산4동 1016-18,2025-06-17,37.4680083,126.9004364
서울특별시 금천구청 도로과,독산4동-2097,방범등,서울특별시 금천구 독산4동 1016-22,2025-06-17,37.4680011,126.9000339
서울특별시 금천구청 도로과,독산4동-2098,방범등,서울특별시 금천구 독산4동 1029-0,2025-06-17,37.4677545,126.8989973
서울특별시 금천구청 도로과,독산4동-2099,방범등,서울특별시 금천구 독산4동 1030-1,2025-06-17,37.4674875,126.8983952
서울특별시 금천구청 도로과,독산4동-301,방범등,서울특별시 금천구 독산4동 179-12,2025-06-17,37.4722327,126.9034562
서울특별시 금천구청 도로과,독산4동-3010,방범등,서울특별시 금천구 독산4동 179-25,2025-06-17,37.4715273,126.9037447
서울특별시 금천구청 도로과,독산4동-30100,방범등,서울특별시 금천구 독산4동 193-37,2025-06-17,37.4710474,126.9034286
서울특별시 금천구청 도로과,독산4동-30102,방범등,서울특별시 금천구 독산4동 193-34,2025-06-17,37.4703537,126.9031859
서울특별시 금천구청 도로과,독산4동-30103,방범등,서울특별시 금천구 독산4동 193-24,2025-06-17,37.4700907,126.9031041
서울특별시 금천구청 도로과,독산4동-30104,방범등,서울특별시 금천구 독산4동 193-23,2025-06-17,37.4699509,126.9029727
서울특별시 금천구청 도로과,독산4동-30105,방범등,서울특별시 금천구 독산4동 191-2,2025-06-17,37.4695449,126.9034411
서울특별시 금천구청 도로과,독산4동-30106,방범등,서울특별시 금천구 독산4동 189-41,2025-06-17,37.4696826,126.9037795
서울특별시 금천구청 도로과,독산4동-30107,방범등,서울특별시 금천구 독산4동 191-1,2025-06-17,37.4693248,126.9035296
서울특별시 금천구청 도로과,독산4동-30108,방범등,서울특별시 금천구 독산4동 191-14,2025-06-17,37.4690281,126.9033838
서울특별시 금천구청 도로과,독산4동-30109,방범등,서울특별시 금천구 독산4동 191-16,2025-06-17,37.4688995,126.9035205
서울특별시 금천구청 도로과,독산4동-3011,방범등,서울특별시 금천구 독산4동 180-70,2025-06-17,37.4718699,126.9047801
서울특별시 금천구청 도로과,독산4동-30110,방범등,서울특별시 금천구 독산4동 191-7,2025-06-17,37.4687739,126.9034735
서울특별시 금천구청 도로과,독산4동-30111,방범등,서울특별시 금천구 독산4동 191-22,2025-06-17,37.4688309,126.9032635
서울특별시 금천구청 도로과,독산4동-30112,방범등,서울특별시 금천구 독산4동 191-21,2025-06-17,37.4688533,126.9031572
서울특별시 금천구청 도로과,독산4동-30113,방범등,서울특별시 금천구 독산4동 191-1 (천주교독산동성당 정문),2025-06-17,37.4693248,126.9035296
서울특별시 금천구청 도로과,독산4동-30114,방범등,서울특별시 금천구 독산4동 192-15,2025-06-17,37.4689190,126.9029183
서울특별시 금천구청 도로과,독산4동-30115,방범등,서울특별시 금천구 독산4동 191-2 (문성지구대),2025-06-17,37.4695449,126.9034411
서울특별시 금천구청 도로과,독산4동-30116,방범등,서울특별시 금천구 독산4동 192-15,2025-06-17,37.4689190,126.9029183
서울특별시 금천구청 도로과,독산4동-30117,방범등,서울특별시 금천구 독산4동 182-44,2025-06-17,37.4715523,126.9082820
서울특별시 금천구청 도로과,독산4동-30118,방범등,서울특별시 금천구 독산4동 182-44,2025-06-17,37.4715523,126.9082820
서울특별시 금천구청 도로과,독산4동-30119,방범등,서울특별시 금천구 독산4동 182-44,2025-06-17,37.4715523,126.9082820
서울특별시 금천구청 도로과,독산4동-3012,방범등,서울특별시 금천구 독산4동 180-49,2025-06-17,37.4718502,126.9053312
서울특별시 금천구청 도로과,독산4동-30120,방범등,서울특별시 금천구 독산4동 182-44,2025-06-17,37.4715523,126.9082820
서울특별시 금천구청 도로과,독산4동-30121,방범등,서울특별시 금천구 독산4동 182-44,2025-06-17,37.4715523,126.9082820
서울특별시 금천구청 도로과,독산4동-30122,방범등,서울특별시 금천구 독산4동 186-4,2025-06-17,37.4691080,126.9038057
서울특별시 금천구청 도로과,독산4동-30123,방범등,서울특별시 금천구 독산4동 180-58,2025-06-17,37.4719437,126.9041517
서울특별시 금천구청 도로과,독산4동-30124,방범등,서울특별시 금천구 독산4동 191-1 (천주교독산동성당 뒤),2025-06-17,37.4693248,126.9035296
서울특별시 금천구청 도로과,독산4동-30125,방범등,서울특별시 금천구 독산4동 180-66,2025-06-17,37.4717606,126.9047592
서울특별시 금천구청 도로과,독산4동-30126,방범등,서울특별시 금천구 독산4동 180-52,2025-06-17,37.4721559,126.9041481
서울특별시 금천구청 도로과,독산4동-30127,방범등,서울특별시 금천구 독산4동 179-21,2025-06-17,37.4717647,126.9037636
서울특별시 금천구청 도로과,독산4동-30128,방범등,서울특별시 금천구 독산4동 187-7,2025-06-17,37.4701815,126.9049310
서울특별시 금천구청 도로과,독산4동-30129,방범등,서울특별시 금천구 독산4동 180-23,2025-06-17,37.4719816,126.9057634
서울특별시 금천구청 도로과,독산4동-3013,방범등,서울특별시 금천구 독산4동 180-4,2025-06-17,37.4717484,126.9054897
서울특별시 금천구청 도로과,독산4동-30130,방범등,서울특별시 금천구 독산4동 186-5,2025-06-17,37.4688839,126.9037199
